time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-07T01:44:04.730Z,34.3541667,-116.8266667,7.82,3.43,mw,112,28,0.006167,0.15,ci,ci39654952,2020-10-08T13:40:57.577Z,"10km N of Big Bear City, CA",earthquake,0.09,0.26,,6,reviewed,ci,ci
2020-10-07T01:34:15.836Z,51.332,-178.3596,48.36,4.9,mb,,139,0.36,1.24,us,us6000c69l,2020-10-07T09:36:44.326Z,"133 km WSW of Adak, Alaska",earthquake,4.2,5.9,0.027,424,reviewed,us,us
2020-10-07T01:33:45.390Z,39.9136658,-123.7611694,-0.82,2.36,md,17,139,0.2239,0.33,nc,nc73467576,2020-10-07T03:10:05.371Z,"20km NNE of Rockport, CA",earthquake,1.11,5.37,0.07,11,automatic,nc,nc
2020-10-07T01:32:26.270Z,35.6688333,-117.4711667,6.39,1.08,ml,16,167,0.08248,0.14,ci,ci39654944,2020-10-07T01:36:10.608Z,"12km SSW of Searles Valley, CA",earthquake,0.41,0.96,0.164,13,automatic,ci,ci
2020-10-07T01:30:14.040Z,17.9235,-66.8286,11,2.54,md,21,197,0.0723,0.15,pr,pr2020281003,2020-10-07T01:54:27.899Z,"7 km S of Indios, Puerto Rico",earthquake,0.68,0.42,0.27,12,reviewed,pr,pr
2020-10-07T01:29:22.170Z,19.7851666666667,-155.591333333333,5.91,1.46,md,28,179,,0.1,hv,hv72169891,2020-10-07T03:17:24.740Z,"Island of Hawaii, Hawaii",earthquake,0.57,0.56,0.169960100109536,14,reviewed,hv,hv
2020-10-07T01:26:46.300Z,38.1862,-117.7973,9.1,1.5,ml,20,61.81,0.06,0.08,nn,nn00777498,2020-10-07T01:45:27.082Z,"35 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-07T01:23:26.930Z,17.938,-66.826,13,2.46,md,13,216,0.0649,0.2,pr,pr2020281002,2020-10-07T01:34:21.578Z,"6 km S of Indios, Puerto Rico",earthquake,0.94,0.45,0.15,10,reviewed,pr,pr
2020-10-07T01:21:55.300Z,58.2316666666667,-155.177166666667,1.73,-0.21,ml,6,133,,0.09,av,av91008673,2020-10-07T23:00:41.070Z,"85 km NNW of Karluk, Alaska",earthquake,0.26,1.63,0.356460339676773,6,reviewed,av,av
2020-10-07T01:20:59.520Z,40.7325,-112.0611667,9.89,0.8,md,13,89,0.02,0.06,uu,uu60413277,2020-10-07T21:27:53.220Z,"4 km NE of Magna, Utah",earthquake,0.33,0.69,0.173,7,reviewed,uu,uu
2020-10-07T01:20:19.620Z,35.7135,-117.513,2.85,1.09,ml,22,90,0.123,0.18,ci,ci39654936,2020-10-07T01:31:33.250Z,"12km WSW of Searles Valley, CA",earthquake,0.41,1.76,0.132,13,automatic,ci,ci
2020-10-07T01:18:16.850Z,19.5435,-155.600333333333,5.48,0.99,md,26,154,,0.1,hv,hv72169881,2020-10-07T02:30:53.330Z,"29 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.62,0.216227350167383,13,reviewed,hv,hv
2020-10-07T01:13:40.403Z,61.1181,-152.2916,3.1,0.7,ml,,,,0.3,ak,ak020cwqots6,2020-10-07T20:16:04.640Z,"62 km W of Tyonek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-07T01:06:49.640Z,38.1905,-117.765,12.9,1.9,ml,19,76.17,0.048,0.1,nn,nn00777495,2020-10-07T01:27:47.610Z,"37 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-07T01:02:17.510Z,18.0001,-67.1006,4,2.52,md,12,187,0.011,0.08,pr,pr2020281001,2020-10-07T01:47:25.984Z,"5 km SSW of Palmarejo, Puerto Rico",earthquake,0.33,0.21,0.32,9,reviewed,pr,pr
2020-10-07T00:59:37.270Z,33.6328333,-116.684,13.05,0.88,ml,33,39,0.07461,0.16,ci,ci39654928,2020-10-07T13:47:33.830Z,"9km N of Anza, CA",earthquake,0.23,0.43,0.178,28,reviewed,ci,ci
2020-10-07T00:55:00.730Z,60.0415,-153.051666666667,1.36,0.17,ml,4,213,,0.07,av,av91008668,2020-10-07T22:57:20.410Z,"65 km ENE of Pedro Bay, Alaska",earthquake,1.23,0.6,0.101285394176856,3,reviewed,av,av
2020-10-07T00:54:54.790Z,39.3655014,-123.2529984,4.99,2.76,md,22,53,0.07438,0.07,nc,nc73467571,2020-10-07T04:43:50.533Z,"10km ESE of Willits, CA",earthquake,0.22,0.81,0.15,27,automatic,nc,nc
2020-10-07T00:53:29.520Z,38.1893,-117.8663,13.1,1.3,ml,18,80.56,0.032,0.11,nn,nn00777492,2020-10-07T01:07:27.223Z,"30 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-10-07T00:51:42.340Z,33.6323333,-116.683,13.49,0.8,ml,26,56,0.07387,0.11,ci,ci39654912,2020-10-07T13:49:02.268Z,"9km N of Anza, CA",earthquake,0.2,0.34,0.154,26,reviewed,ci,ci
2020-10-07T00:51:23.950Z,37.6445,-119.3331667,15.32,1.66,md,12,274,0.2019,0.09,nc,nc73467566,2020-10-08T23:47:06.279Z,"24km ESE of Yosemite Valley, CA",earthquake,0.95,1.45,0.056,9,reviewed,nc,nc
2020-10-07T00:50:51.710Z,46.7246666666667,-121.895666666667,12.41,0.56,ml,18,123,0.02693,0.11,uw,uw61691441,2020-10-08T23:08:54.350Z,"10 km ESE of Ashford, Washington",earthquake,0.31,0.43,0.0794383345661503,11,reviewed,uw,uw
2020-10-07T00:46:55.170Z,38.1918,-117.8507,8,1,ml,16,103.69,0.057,0.07,nn,nn00777489,2020-10-07T00:54:26.519Z,"31 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-10-07T00:42:11.876Z,64.0503,-148.8921,0,2,ml,,,,1.15,ak,ak020cwq9jp8,2020-10-07T05:36:11.662Z,"11 km ENE of Ferry, Alaska",explosion,,0.6,,,automatic,ak,ak
2020-10-07T00:35:55.190Z,-11.9466,166.7322,156.94,4.8,mb,,118,3.509,0.52,us,us6000c695,2020-10-07T00:54:43.040Z,"169 km SE of Lata, Solomon Islands",earthquake,13.5,7.9,0.086,42,reviewed,us,us
2020-10-07T00:31:28.870Z,18.8528333333333,-155.216,9.9,1.66,md,37,268,,0.12,hv,hv72169836,2020-10-07T02:50:18.110Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.74,0.63,0.0685161928941174,17,reviewed,hv,hv
2020-10-07T00:30:29.250Z,38.2012,-117.8732,6.1,1.2,ml,14,117.57,0.041,0.04,nn,nn00777488,2020-10-07T00:33:53.725Z,"29 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-07T00:29:38.960Z,38.1865,-117.6988,12.2,0.8,ml,13,109.99,0.035,0.18,nn,nn00777486,2020-10-07T00:33:46.132Z,"42 km ESE of Mina, Nevada",earthquake,,5.6,,,automatic,nn,nn
2020-10-07T00:23:35.820Z,19.5346666666667,-155.611166666667,6.92,2.85,ml,30,72,,0.14,hv,hv72169821,2020-10-07T22:46:44.040Z,"27 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.57,0.172636974529424,32,reviewed,hv,hv
2020-10-07T00:22:28.700Z,19.5338333333333,-155.598333333333,5.55,2.37,ml,31,71,,0.12,hv,hv72169816,2020-10-07T02:20:43.760Z,"29 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.57,0.216505824612996,18,reviewed,hv,hv
2020-10-07T00:19:53.070Z,17.9423,-66.827,12,2.28,md,13,214,0.0616,0.09,pr,pr2020281000,2020-10-07T00:47:35.116Z,"5 km S of Indios, Puerto Rico",earthquake,0.74,0.43,0.13,10,reviewed,pr,pr
2020-10-07T00:18:23.440Z,19.5305,-155.604,6.89,2.31,ml,36,70,,0.14,hv,hv72169811,2020-10-07T02:03:12.640Z,"28 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.56,0.130840206769413,13,reviewed,hv,hv
2020-10-07T00:17:45.460Z,37.6198333,-118.9303333,5.29,0.6,md,14,98,0.01422,0.12,nc,nc73467561,2020-10-07T21:17:06.303Z,"5km ESE of Mammoth Lakes, CA",earthquake,0.53,1.02,0.231,12,reviewed,nc,nc
2020-10-06T23:58:38.480Z,17.9125,-66.8826,5,2.7,md,17,220,0.0627,0.18,pr,pr2020280019,2020-10-07T00:34:48.720Z,"7 km SSE of Guánica, Puerto Rico",earthquake,0.53,0.35,0.11,9,reviewed,pr,pr
2020-10-06T23:56:00.580Z,38.833168,-122.8161697,1.27,0.6,md,22,47,0.01603,0.03,nc,nc73467556,2020-10-07T00:24:06.222Z,"8km NW of The Geysers, CA",earthquake,0.18,0.5,0.29,3,automatic,nc,nc
2020-10-06T23:55:01.700Z,54.14,-166.0125,3.65,-0.74,ml,5,122,,0.14,av,av91008663,2020-10-07T21:46:19.200Z,"15 km W of Akutan, Alaska",earthquake,0.33,0.87,0.277778081635935,4,reviewed,av,av
2020-10-06T23:52:19.990Z,36.4298333,-90.8261667,8.04,2.6,md,9,127,0.4463,0.12,nm,nm60114223,2020-10-07T22:43:39.040Z,"6 km E of Maynard, Arkansas",earthquake,0.37,1.98,0.115,7,reviewed,nm,nm
2020-10-06T23:49:39.440Z,34.0471667,-117.2486667,14.19,1.57,ml,55,48,0.09818,0.21,ci,ci39654864,2020-10-07T00:00:11.450Z,"1km E of Loma Linda, CA",earthquake,0.23,0.52,0.153,25,automatic,ci,ci
2020-10-06T23:48:06.412Z,60.5238,-152.7304,3.2,0.7,ml,,,,0.44,ak,ak020cvggg0p,2020-10-07T17:50:38.100Z,"78 km W of Salamatof, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-10-06T23:43:39.750Z,19.2360000610352,-155.42399597168,30.1700000762939,2.19,ml,50,137,,0.129999995,hv,hv72169771,2020-10-06T23:49:10.200Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.55,0.899999976,2.57,12,automatic,hv,hv
2020-10-06T23:42:55.950Z,38.133,-118.032,4.3,1.4,ml,15,77.65,0.033,0.11,nn,nn00777478,2020-10-07T00:01:51.746Z,"29 km SSE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-10-06T23:41:17.140Z,47.7048333333333,-121.919666666667,3.62,0.51,md,6,107,0.142,0.14,uw,uw61691386,2020-10-08T23:04:07.110Z,"1 km NNW of Lake Marcel-Stillwater, Washington",earthquake,0.46,14.32,0.506086084945421,2,reviewed,uw,uw
2020-10-06T23:39:08.826Z,38.852,-118.5056,8.4,2,ml,25,66.93,0.224,0.1535,nn,nn00777475,2020-10-07T02:24:47.400Z,"28 km ESE of Schurz, Nevada",earthquake,,3.3,0.33,13,reviewed,nn,nn
2020-10-06T23:37:11.770Z,17.9203,-66.9223,12,2.77,md,20,217,0.0697,0.17,pr,pr2020280018,2020-10-07T00:23:22.335Z,"5 km SSW of Guánica, Puerto Rico",earthquake,0.67,0.4,0.2,11,reviewed,pr,pr
2020-10-06T23:36:03.440Z,19.1630001068115,-155.469329833984,30.0300006866455,1.97000003,md,34,208,,0.170000002,hv,hv72169766,2020-10-06T23:39:09.040Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.83,1.13999999,1.60000002,6,automatic,hv,hv
2020-10-06T23:34:33.109Z,39.8049,-120.6781,9,0.6,ml,5,283.24,0.252,0.1186,nn,nn00777485,2020-10-07T02:24:48.698Z,"2 km NW of Plumas Eureka, California",earthquake,,7.8,0.33,3,reviewed,nn,nn
2020-10-06T23:29:17.780Z,33.7885,-116.6553333,14.91,2.92,ml,60,20,0.08791,0.12,ci,ci39654856,2020-10-09T00:10:04.741Z,"8km NE of Idyllwild, CA",earthquake,0.11,0.2,0.139,165,reviewed,ci,ci
2020-10-06T23:29:08.810Z,35.0365,-117.6733333,-0.82,2.03,ml,35,59,0.1036,0.2,ci,ci39654848,2020-10-07T15:21:28.796Z,"5km NNW of Boron, CA",quarry blast,0.36,31.61,0.122,32,reviewed,ci,ci
2020-10-06T23:27:05.260Z,17.9163,-66.8826,6,2.86,md,22,208,0.0589,0.14,pr,pr2020280017,2020-10-08T22:06:51.040Z,"6 km SSE of Guánica, Puerto Rico",earthquake,0.49,0.25,0.23,17,reviewed,pr,pr
2020-10-06T23:26:50.870Z,44.3146667,-115.1756667,5.57,2.44,ml,8,67,0.276,0.18,mb,mb80467169,2020-10-08T23:39:09.190Z,"21 km WNW of Stanley, Idaho",earthquake,0.58,1.55,0.253,10,reviewed,mb,mb
2020-10-06T23:20:41.250Z,38.156,-117.8683,13.5,0.7,ml,11,108.69,0.008,0.07,nn,nn00777472,2020-10-06T23:40:10.445Z,"33 km SE of Mina, Nevada",earthquake,,3.1,,,automatic,nn,nn
2020-10-06T23:18:47.180Z,17.9261,-66.8913,7,3.32,md,22,211,0.0505,0.16,pr,pr2020280015,2020-10-08T22:05:07.040Z,"5 km SSE of Guánica, Puerto Rico",earthquake,0.49,0.26,0.01,5,reviewed,pr,pr
2020-10-06T23:16:37.050Z,38.1845,-117.9273,7.8,1.6,ml,12,77.82,0.036,0.15,nn,nn00777469,2020-10-06T23:22:10.723Z,"27 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-10-06T23:12:37.680Z,38.7913322,-122.7476654,1.24,0.57,md,7,172,0.01322,0.01,nc,nc73467546,2020-10-06T23:14:14.812Z,"2km NNE of The Geysers, CA",earthquake,0.5,0.97,,1,automatic,nc,nc
2020-10-06T23:07:48.160Z,17.9221,-66.8905,6,2.67,md,16,213,0.0542,0.12,pr,pr2020280016,2020-10-07T00:04:35.511Z,"5 km SSE of Guánica, Puerto Rico",earthquake,0.44,0.27,0.33,13,reviewed,pr,pr
2020-10-06T23:07:13.330Z,19.5483333333333,-155.618,6.49,2.28,ml,50,77,,0.16,hv,hv72169736,2020-10-07T02:04:29.730Z,"27 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.41,0.20373588451676,13,reviewed,hv,hv
2020-10-06T23:04:56.130Z,44.2913333,-115.1018333,6.21,1.93,ml,8,67,0.3,0.2,mb,mb80467154,2020-10-08T23:42:52.150Z,"15 km WNW of Stanley, Idaho",earthquake,0.49,1.54,0.155,6,reviewed,mb,mb
2020-10-06T23:03:05.340Z,19.551,-155.597,5.48,1.01,md,16,123,,0.11,hv,hv72169726,2020-10-07T01:53:10.510Z,"29 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.54,0.88,0.14177052426697,9,reviewed,hv,hv
2020-10-06T23:03:02.920Z,17.9193,-66.8908,6,4.05,md,26,203,0.057,0.15,pr,pr2020280013,2020-10-07T23:07:09.526Z,"6 km SSE of Guánica, Puerto Rico",earthquake,0.51,0.27,0.08,11,reviewed,pr,pr
2020-10-06T23:02:06.951Z,34.2947,137.9254,294.33,4.6,mb,,80,0.437,0.75,us,us6000c68f,2020-10-06T23:30:26.040Z,"43 km SW of Ōyama, Japan",earthquake,8.2,6.6,0.051,114,reviewed,us,us
2020-10-06T22:57:36.000Z,19.5561666666667,-155.626666666667,6.42,2.94,ml,53,120,,0.21,hv,hv72169721,2020-10-08T22:03:19.040Z,"27 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.43,0.176659208783403,37,reviewed,hv,hv
2020-10-06T22:57:23.360Z,19.1751666666667,-155.480833333333,38.07,1.82,md,21,162,,0.14,hv,hv72169716,2020-10-07T02:27:47.360Z,"3 km S of Pāhala, Hawaii",earthquake,1.67,1.26,0.0772057475516625,14,reviewed,hv,hv
2020-10-06T22:52:46.170Z,17.9526,-66.833,14,2.35,md,17,195,0.0514,0.16,pr,pr2020280014,2020-10-07T00:02:20.414Z,"Puerto Rico region",earthquake,0.67,0.56,0.21,8,reviewed,pr,pr
2020-10-06T22:49:54.020Z,36.1326667,-117.8626667,2.45,0.9,ml,16,86,0.01633,0.1,ci,ci39654824,2020-10-07T21:53:16.831Z,"12km NE of Coso Junction, CA",earthquake,0.16,0.14,0.151,11,reviewed,ci,ci
2020-10-06T22:46:03.390Z,63.5281,-147.8745,33.5,0.9,ml,,,,0.34,ak,ak020cvfuksd,2020-10-06T23:59:44.527Z,"55 km ENE of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-06T22:45:41.230Z,38.1657,-117.8415,8.6,0.9,ml,10,100.84,0.028,0.02,nn,nn00777465,2020-10-06T23:03:48.198Z,"34 km SE of Mina, Nevada",earthquake,,6,,,automatic,nn,nn
2020-10-06T22:38:45.790Z,47.5691666666667,-122.6785,25.4,1.64,ml,24,65,0.07334,0.28,uw,uw61691341,2020-10-07T01:03:47.040Z,"2 km NNW of Navy Yard City, Washington",earthquake,0.67,0.54,0.189604264621245,11,reviewed,uw,uw
2020-10-06T22:35:51.680Z,38.2048,-117.9692,14,1.3,ml,11,111.97,0.038,0.3,nn,nn00777462,2020-10-06T22:47:50.209Z,"23 km SSE of Mina, Nevada",earthquake,,2.5,,,automatic,nn,nn
2020-10-06T22:20:16.931Z,68.5417,-147.1001,0,1.4,ml,,,,1.13,ak,ak020cvfp17l,2020-10-06T22:24:53.224Z,"79 km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-06T22:19:50.640Z,38.8100014,-122.8266678,1.9,0.57,md,15,62,0.002264,0.02,nc,nc73467526,2020-10-06T22:21:29.035Z,"7km WNW of The Geysers, CA",earthquake,0.23,0.51,0.01,2,automatic,nc,nc
2020-10-06T22:15:51.650Z,38.7895012,-122.7456665,1.93,0.57,md,6,175,0.009379,0.07,nc,nc73467521,2020-10-06T22:17:28.632Z,"2km NE of The Geysers, CA",earthquake,0.88,1.47,,1,automatic,nc,nc
2020-10-06T22:14:19.590Z,38.2007,-117.7172,10.8,1.2,ml,12,172.95,0.036,0.08,nn,nn00777458,2020-10-06T22:36:50.575Z,"40 km ESE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-10-06T22:10:42.710Z,37.2975,-122.0775,9,0.97,md,8,164,0.03809,0.12,nc,nc73467516,2020-10-07T04:26:03.801Z,"5km SW of Cupertino, CA",earthquake,0.7,0.54,0.224,11,reviewed,nc,nc
2020-10-06T22:02:54.795Z,25.6018,94.778,65.38,4.6,mb,,121,1.433,0.46,us,us6000c688,2020-10-07T14:16:43.736Z,"28 km ESE of Phek, India",earthquake,11.4,8.5,0.067,67,reviewed,us,us
2020-10-06T21:59:29.230Z,35.5945,-117.5178333,9.79,-0.08,ml,4,213,0.04604,0.1,ci,ci39654784,2020-10-07T21:58:05.756Z,"15km ESE of Ridgecrest, CA",earthquake,2.05,0.67,0.014,1,reviewed,ci,ci
2020-10-06T21:56:54.089Z,65.4093,-153.4335,0,1.6,ml,,,,0.43,ak,ak020cvfbe8w,2020-10-06T22:01:30.350Z,"68 km WNW of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-06T21:48:04.870Z,35.9761667,-117.6718333,2.65,-0.11,ml,5,147,0.03314,0.04,ci,ci39654768,2020-10-07T22:01:53.231Z,"22km ENE of Little Lake, CA",earthquake,0.21,0.13,0.037,1,reviewed,ci,ci
2020-10-06T21:46:09.290Z,44.4345,-122.733333333333,-0.56,1.68,ml,9,106,0.08896,0.11,uw,uw61691331,2020-10-07T00:47:17.000Z,"4 km N of Sweet Home, Oregon",explosion,0.47,31.61,0.225514726449051,4,reviewed,uw,uw
2020-10-06T21:44:25.750Z,38.1648,-117.947,14.5,1.3,ml,11,97.69,0.025,0.12,nn,nn00777454,2020-10-06T21:49:49.020Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-10-06T21:39:28.050Z,33.0701667,-115.622,7.9,1.42,ml,8,178,0.04633,0.27,ci,ci39654744,2020-10-07T22:07:32.921Z,"4km N of Westmorland, CA",earthquake,1.07,0.79,0.14,4,reviewed,ci,ci
2020-10-06T21:31:05.250Z,19.257999420166,-155.393005371094,31.1700000762939,1.9,ml,45,109,,0.119999997,hv,hv72169646,2020-10-06T21:36:35.030Z,"10 km NE of Pāhala, Hawaii",earthquake,0.52,0.689999998,0.24,3,automatic,hv,hv
2020-10-06T21:28:33.980Z,33.5883333,-116.7968333,8.53,0.34,ml,13,123,0.02784,0.15,ci,ci39654712,2020-10-06T21:32:15.073Z,"12km WNW of Anza, CA",earthquake,0.6,0.75,0.085,5,automatic,ci,ci
2020-10-06T21:28:09.519Z,36.3595,-97.349,7.27,1.71,ml,53,38,0.135873337,0.23,ok,ok2020trjv,2020-10-06T22:04:29.101Z,"9 km NW of Perry, Oklahoma",earthquake,,0.7,0.17,5,reviewed,ok,ok
2020-10-06T21:27:48.910Z,48.3211666666667,-122.682166666667,46.86,1.38,ml,14,125,0.1705,0.18,uw,uw61680777,2020-10-07T00:44:01.030Z,"1 km SSW of Ault Field, Washington",earthquake,0.63,1.47,0.0975442558354787,7,reviewed,uw,uw
2020-10-06T21:26:20.270Z,35.0973333,-117.4546667,3.01,1.15,ml,13,93,0.1538,0.11,ci,ci39654696,2020-10-06T23:41:11.819Z,"21km ENE of Boron, CA",earthquake,0.27,1.02,0.178,15,reviewed,ci,ci
2020-10-06T21:25:27.294Z,36.7992,71.6806,106.57,4.1,mb,,104,2.681,0.77,us,us6000c680,2020-10-07T03:19:28.410Z,"10 km NE of Ishqoshim, Tajikistan",earthquake,9.5,10.6,0.123,18,reviewed,us,us
2020-10-06T21:13:21.700Z,58.4168333333333,-154.527666666667,4.09,-0.35,ml,4,256,,0.31,av,av91008658,2020-10-07T21:40:33.160Z,"94 km N of Karluk, Alaska",earthquake,2.62,4.3,0.152432873345597,4,reviewed,av,av
2020-10-06T21:13:01.200Z,35.9033333,-117.7416667,6.17,0.79,ml,14,59,0.07694,0.14,ci,ci39654688,2020-10-06T23:41:09.578Z,"15km ESE of Little Lake, CA",earthquake,0.28,0.76,0.139,6,reviewed,ci,ci
2020-10-06T20:54:09.480Z,36.4291667,-90.8206667,4.99,2.43,md,7,148,0.4484,0.11,nm,nm60114228,2020-10-07T15:15:42.780Z,"6 km E of Maynard, Arkansas",earthquake,0.54,8.81,0.05,4,reviewed,nm,nm
2020-10-06T20:53:05.800Z,54.1453333333333,-165.943833333333,2.93,-0.68,ml,5,129,,0.26,av,av91008653,2020-10-07T21:36:36.460Z,"10 km W of Akutan, Alaska",earthquake,0.46,0.94,0.140751825171452,4,reviewed,av,av
2020-10-06T20:52:51.641Z,61.5742,-146.2909,38,1.5,ml,,,,0.47,ak,ak020cvep3l0,2020-10-06T20:57:03.105Z,"49 km N of Valdez, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-10-06T20:49:40.170Z,38.8148346,-122.8225021,2.04,1.08,md,26,50,0.007918,0.03,nc,nc73467501,2020-10-06T20:51:19.210Z,"7km NW of The Geysers, CA",earthquake,0.18,0.37,0.13,5,automatic,nc,nc
2020-10-06T20:41:26.220Z,39.9138336,-123.758667,-0.92,2.66,md,14,138,0.1255,0.17,nc,nc73467491,2020-10-07T16:52:21.040Z,"20km NNE of Rockport, CA",earthquake,0.63,4.3,0.07,12,automatic,nc,nc
2020-10-06T20:40:57.620Z,39.9150009,-123.7573318,-0.93,2.96,ml,34,137,0.1244,0.37,nc,nc73467496,2020-10-07T16:22:26.040Z,"20km NNE of Rockport, CA",earthquake,0.74,2.37,0.22,5,automatic,nc,nc
2020-10-06T20:39:16.200Z,35.8701667,-117.6896667,6.8,0.64,ml,10,83,0.08387,0.11,ci,ci39654664,2020-10-06T20:42:58.591Z,"21km ESE of Little Lake, CA",earthquake,0.3,1.15,0.085,8,automatic,ci,ci
2020-10-06T20:35:15.000Z,54.1446666666667,-165.933,3.68,-0.44,ml,6,112,,0.28,av,av91008648,2020-10-07T21:33:35.820Z,"10 km W of Akutan, Alaska",earthquake,0.45,0.93,0.379307413057457,5,reviewed,av,av
2020-10-06T20:34:07.980Z,35.8726667,-117.6948333,2.96,1.54,ml,23,75,0.0833,0.18,ci,ci39654656,2020-10-06T20:45:04.050Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.96,0.163,22,automatic,ci,ci
2020-10-06T20:32:55.150Z,60.5283333333333,-152.765333333333,2.14,-0.96,ml,5,140,,0.1,av,av91008638,2020-10-07T21:26:37.520Z,"79 km W of Salamatof, Alaska",earthquake,0.58,4.17,0.178432948288197,5,reviewed,av,av
2020-10-06T20:32:32.390Z,38.786499,-122.7440033,1.8,0.8,md,11,141,0.0187,0.02,nc,nc73467481,2020-10-06T20:34:09.857Z,"2km NE of The Geysers, CA",earthquake,0.38,0.73,0.13,2,automatic,nc,nc
2020-10-06T20:31:47.600Z,46.8473333333333,-121.758333333333,0.16,0.19,ml,10,78,0.02097,0.05,uw,uw61680767,2020-10-06T21:35:15.340Z,"23 km ENE of Ashford, Washington",earthquake,0.28,0.61,0.205899840445824,5,reviewed,uw,uw
2020-10-06T20:29:28.440Z,39.3711662,-123.2333298,8.25,1.24,md,8,185,0.0719,0.02,nc,nc73467476,2020-10-06T22:28:05.507Z,"11km ESE of Willits, CA",earthquake,0.94,1.74,0.1,5,automatic,nc,nc
2020-10-06T20:25:47.920Z,19.1713333129883,-155.467163085938,29.4699993133545,2.21000004,md,45,161,,0.140000001,hv,hv72169591,2020-10-06T20:28:55.410Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.51,0.829999983,1.51999998,22,automatic,hv,hv
2020-10-06T20:25:45.600Z,46.8473333333333,-121.76,0.6,-0.2,md,10,104,0.02193,0.05,uw,uw61501228,2020-10-09T00:54:55.800Z,"22 km ENE of Ashford, Washington",earthquake,0.33,0.55,0.195635466839693,9,reviewed,uw,uw
2020-10-06T20:25:17.380Z,46.8451666666667,-121.76,0.33,1.5,ml,17,83,0.02085,0.08,uw,uw61680757,2020-10-09T00:53:20.260Z,"22 km ENE of Ashford, Washington",earthquake,0.21,0.48,0.157514221804971,7,reviewed,uw,uw
2020-10-06T20:22:23.280Z,19.1650009155273,-155.467834472656,30.9500007629395,1.83000004,md,28,163,,0.119999997,hv,hv72169586,2020-10-06T20:25:36.060Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.78,1.00999999,0.910000026,3,automatic,hv,hv
2020-10-06T20:21:14.180Z,44.5898333333333,-123.422666666667,-0.37,1.6,md,9,96,0.08447,0.22,uw,uw61680752,2020-10-06T21:38:26.220Z,"7 km NW of Philomath, Oregon",explosion,0.42,31.61,0.323061477333813,7,reviewed,uw,uw
2020-10-06T20:18:04.530Z,54.1405,-165.938,1.89,-1.08,ml,5,124,,0.17,av,av91008643,2020-10-07T21:29:03.980Z,"10 km W of Akutan, Alaska",earthquake,0.3,0.82,0.175656920145038,4,reviewed,av,av
2020-10-06T20:17:54.771Z,59.2562,-153.5257,107.9,1.6,ml,,,,0.7,ak,ak020cvehlla,2020-10-06T20:55:22.781Z,"64 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-06T20:07:15.230Z,38.8286667,-122.8151703,2.09,0.78,md,18,44,0.01647,0.02,nc,nc73467466,2020-10-06T20:39:06.707Z,"8km NW of The Geysers, CA",earthquake,0.24,0.55,0.13,2,automatic,nc,nc
2020-10-06T20:06:49.050Z,19.3341666666667,-155.138166666667,6.5,2.07,ml,46,111,,0.1,hv,hv72169576,2020-10-07T02:49:33.460Z,"14 km S of Fern Forest, Hawaii",earthquake,0.29,0.53,0.213340535371453,13,reviewed,hv,hv
2020-10-06T20:03:40.730Z,37.6336667,-118.9246667,5.55,0.78,md,16,59,0.01888,0.04,nc,nc73467461,2020-10-06T21:43:05.233Z,"5km E of Mammoth Lakes, CA",earthquake,0.35,0.5,0.244,14,reviewed,nc,nc
